GeneSymbol	Status
MIR3973	UP
RAG2	UP
MIR670HG	UP
ACCSL	UP
LOC221122	UP
LOC399886	UP
DKFZp779M0652	UP
HARBI1	UP
F2	UP
SNORD67	UP
LRP4-AS1	UP
LOC101928943	UP
SPI1	UP
MYBPC3	UP
OR4X1	UP
OR4B1	UP
OR4S1	UP
OR4C45	UP
TRIM48	UP
OR4C15	UP
OR5D14	UP
TRIM51	UP
OR5AR1	UP
P2RX3	UP
BTBD18	UP
C11orf31	UP
OR1S1	UP
FAM111B	UP
LOC101927204	UP
MPEG1	UP
OR4D6	UP
OR5A1	UP
MIR3162	UP
OR4D9	UP
OR10V1	UP
GIF	UP
OOSP1	UP
MS4A6A	UP
MS4A4A	UP
MS4A12	UP
MS4A1	UP
MS4A15	UP
MS4A18	UP
SLC15A3	UP
RPLP0P2	UP
UQCC3	UP
SNORA57	UP
TMEM223	UP
SNORD26	UP
SNORD22	UP
SLC22A24	UP
SLC22A25	UP
LGALS12	UP
HRASLS5	UP
LOC100996455	UP
SLC22A12	UP
GPHA2	UP
BATF2	UP
SPDYC	UP
POLA2	UP
CATSPER1	UP
C11orf86	UP
CABP2	UP
TBX10	UP
MIR4691	UP
MTL5	UP
MRGPRD	UP
MIR3164	UP
LINC01488	UP
LOC101928443	UP
SHANK2-AS1	UP
SHANK2-AS3	UP
FLJ42102	UP
KRTAP5-9	UP
KRTAP5-7	UP
FAM86C1	UP
ZNF705E	UP
ALG1L9P	UP
LOC100129216	UP
LOC100133315	UP
P2RY2	UP
P4HA3	UP
KCNE3	UP
LIPT2	UP
OR2AT4	UP
SLCO2B1	UP
MIR326	UP
SNORD15A	UP
SNORD15B	UP
LOC283214	UP
LOC100506127	UP
MYO7A	UP
LOC646029	UP
AQP11	UP
MIR708	UP
SNORA70E	UP
TMEM126B	UP
OR7E2P	UP
MTNR1B	UP
SCARNA9	UP
SNORA8	UP
ANKRD49	UP
MMP8	UP
DDI1	UP
CARD17	UP
KBTBD3	UP
AASDHPPT	UP
ALKBH8	UP
RAB39A	UP
CUL5	UP
LOC100132078	UP
IL18	UP
TIMM8B	UP
LOC387810	UP
HTR3A	UP
HTR3B	UP
NXPE4	UP
LINC00900	UP
CD3G	UP
UPK2	UP
PDZD3	UP
LOC649133	UP
LOC101929227	UP
OR6M1	UP
TMEM225	UP
OR10G7	UP
OR8G5	UP
OR8B8	UP
PANX3	UP
SLC37A2	UP
PATE1	UP
PATE2	UP
HYLS1	UP
PATE4	UP
KIRREL3-AS3	UP
LOC101929517	UP
KCNJ5	UP
LOC103611081	UP
LOC101929653	UP
NTM-IT	UP
LOC646522	UP
SPATA19	UP
TMEM132B	UP
PTPRO	UP
MUC19	UP
SLC38A4	UP
C12orf42	UP
RPH3A	UP
SRRM4	UP
TMEM132D	UP
CACNA2D4	UP
PRMT8	UP
PARP11	UP
CLEC2D	UP
LOC100506159	UP
KLRAP1	UP
GSG1	UP
GUCY2C	UP
SLC15A5	UP
C12orf40	UP
ABCD2	UP
ADAMTS20	UP
FAM186A	UP
SCN8A	UP
SLC4A8	UP
KRT75	UP
NCKAP1L	UP
CBX5	UP
ERBB3	UP
TAC3	UP
LRP1-AS	UP
LOC100506844	UP
PPM1H	UP
TMEM19	UP
TRHDE	UP
GLIPR1L1	UP
ACSS3	UP
CEP290	UP
CRADD	UP
LOC101928731	UP
FGD6	UP
CFAP54	UP
NR1H4	UP
LOC101929058	UP
RFX4	UP
SVOP	UP
IFT81	UP
OAS3	UP
RNFT2	UP
NOS1	UP
CCDC64	UP
CCDC60	UP
CIT	UP
KNTC1	UP
GTF2H3	UP
FAM138D	UP
LOC574538	UP
LOC101929384	UP
LRTM2	UP
LINC00940	UP
CACNA1C-IT3	UP
LOC283440	UP
RHNO1	UP
THCAT155	UP
FGF6	UP
C12orf4	UP
LOC101929584	UP
CD27	UP
SCARNA10	UP
NCAPD2	UP
SCARNA11	UP
SCARNA12	UP
NANOG	UP
CLEC4C	UP
C3AR1	UP
CLEC6A	UP
LOC374443	UP
CLEC1B	UP
CLEC12A	UP
TMEM52B	UP
KLRC2	UP
MAGOHB	UP
TAS2R50	UP
TAS2R14	UP
TAS2R13	UP
PRH2	UP
TAS2R43	UP
TAS2R46	UP
TAS2R31	UP
TAS2R19	UP
TAS2R30	UP
PRB4	UP
PRB1	UP
PRB3	UP
PRB2	UP
FAM234B	UP
HTR7P1	UP
LINC01559	UP
HIST4H4	UP
C12orf60	UP
PDE6H	UP
RERG-AS1	UP
LMO3	UP
SKP1P2	UP
IAPP	UP
GOLT1B	UP
LINC00477	UP
C12orf77	UP
METTL20	UP
ALG10	UP
ALG10B	UP
MIR7851	UP
PUS7L	UP
RACGAP1P	UP
ASB8	UP
OR10AD1	UP
SNORA34	UP
SNORA2B	UP
SNORA2A	UP
LOC101927267	UP
BCDIN3D-AS1	UP
LOC283332	UP
LOC101927292	UP
SNORD133	UP
BIN2	UP
CELA1	UP
C12orf80	UP
KRT84	UP
KRT82	UP
KRT71	UP
KRT73	UP
KRT72	UP
KRT2	UP
KRT1	UP
KRT74	UP
KRT73-AS1	UP
KRT76	UP
KRT3	UP
SP7	UP
LOC100652999	UP
CISTR	UP
HOTAIR	UP
FLJ12825	UP
SMUG1	UP
GTSF1	UP
GLYCAM1	UP
OR6C74	UP
OR6C4	UP
OR10P1	UP
PYM1	UP
ZC3H10	UP
MIP	UP
SNORD59A	UP
SNORD59B	UP
RDH16	UP
MYO1A	UP
NEMP1	UP
INHBE	UP
KIF5A	UP
MIR6759	UP
LINC01465	UP
C12orf66	UP
LOC100507175	UP
LOC101927901	UP
IFNG-AS1	UP
IL22	UP
MDM1	UP
SNORA70G	UP
SLC35E3	UP
LOC100130075	UP
MRS2P2	UP
TRHDE-AS1	UP
BBS10	UP
MYF6	UP
MYF5	UP
LINC01490	UP
LOC102724663	UP
MKRN9P	UP
C12orf50	UP
TMTC3	UP
EPYC	UP
CLLU1	UP
C12orf74	UP
LOC102724933	UP
MRPL42	UP
MIR3685	UP
CCDC38	UP
HAL	UP
SLC9A7P1	UP
TMPO-AS1	UP
SNORA53	UP
FAM71C	UP
SPIC	UP
LINC00485	UP
LOC101929084	UP
CASC18	UP
ASCL4	UP
DAO	UP
USP30	UP
LINC01486	UP
CCDC63	UP
ADAM1A	UP
OAS1	UP
MIR620	UP
LOC100506551	UP
LINC00934	UP
LINC01089	UP
VPS33A	UP
OGFOD2	UP
LOC100507091	UP
MPHOSPH9	UP
LOC101927415	UP
THRIL	UP
BRI3BP	UP
LOC440117	UP
FLJ37505	UP
LOC101927694	UP
LOC283352	UP
LOC101927735	UP
LOC100190940	UP
PIWIL1	UP
LACAT8	UP
LINC01257	UP
LOC338797	UP
SNORA49	UP
LOC100130238	UP
ANHX	UP
ZNF891	UP
EEF1DP3	UP
ERICH6B	UP
CYSLTR2	UP
DLEU7	UP
RNF219-AS1	UP
GPC6	UP
LOC101927284	UP
PARP4	UP
ANKRD20A19P	UP
RNF17	UP
PDX1-AS1	UP
MTUS2	UP
LINC00426	UP
KATNAL1	UP
RXFP2	UP
LINC00423	UP
BRCA2	UP
LINC00457	UP
LINC00437	UP
LINC01050	UP
LINC00390	UP
CPB2-AS1	UP
LRRC63	UP
SIAH3	UP
LINC00462	UP
DLEU1	UP
DLEU2	UP
ATP7B	UP
NEK5	UP
LINC00558	UP
LINC00448	UP
KLHL1	UP
GPC6-AS2	UP
HS6ST3	UP
RNF113B	UP
LOC101927437	UP
TMTC4	UP
NALCN-AS1	UP
ITGBL1	UP
LOC101060553	UP
SOX1	UP
LINC00417	UP
ANKRD20A9P	UP
LINC00408	UP
LINC00442	UP
TUBA3C	UP
LOC101928697	UP
GJB6	UP
LINC00367	UP
SPATA13-AS1	UP
ATP12A	UP
AMER2	UP
LINC01053	UP
USP12-AS1	UP
LINC00412	UP
SNORA27	UP
CDX2	UP
LINC00544	UP
FRY-AS1	UP
MINOS1P1	UP
STARD13-AS	UP
LINC00547	UP
LINC00332	UP
SUGT1P3	UP
LOC101929140	UP
FAM216B	UP
LINC00428	UP
SMIM2	UP
LINC00330	UP
LOC101929259	UP
SNORA31	UP
SPERT	UP
HTR2A-AS1	UP
LINC00562	UP
ARL11	UP
TRIM13	UP
DLEU1-AS1	UP
DLEU7-AS1	UP
GUCY1B2	UP
CCDC70	UP
UTP14C	UP
ALG11	UP
MRPS31P5	UP
LINC01065	UP
LINC00458	UP
LOC101926897	UP
DIAPH3-AS1	UP
LINC00378	UP
LINC01075	UP
OR7E156P	UP
PCDH9-AS2	UP
LINC00364	UP
LINC00550	UP
ATXN8OS	UP
MZT1	UP
BORA	UP
POU4F1	UP
RBM26-AS1	UP
SLITRK1	UP
SLITRK6	UP
LINC00433	UP
LINC01049	UP
LINC00410	UP
GPC6-AS1	UP
TGDS	UP
GPR180	UP
LOC101927248	UP
DNAJC3-AS1	UP
DOCK9-AS1	UP
UBAC2-AS1	UP
FKSG29	UP
GPR18	UP
TM9SF2	UP
LINC01039	UP
LINC01232	UP
CLYBL-AS1	UP
CLYBL-AS2	UP
ZIC5	UP
PCCA-AS1	UP
CCDC168	UP
SLC10A2	UP
LINC00343	UP
FAM155A-IT1	UP
TNFSF13B	UP
LINC00396	UP
MIR8073	UP
LINC00368	UP
LOC101928730	UP
ATP11A-AS1	UP
GRTP1-AS1	UP
ATP4B	UP
LINC01054	UP
MLH3	UP
DIO2-AS1	UP
MYH6	UP
DHRS4L1	UP
HEATR5A	UP
LINC00609	UP
RALGAPA1P	UP
SFTA3	UP
TTC6	UP
GEMIN2	UP
FAM179B	UP
FANCM	UP
LINC00871	UP
MDGA2	UP
LRR1	UP
L2HGDH	UP
FRMD6-AS2	UP
WDHD1	UP
KIAA0586	UP
LRRC9	UP
SLC38A6	UP
C14orf39	UP
PLEKHD1	UP
KCNK10	UP
GPR65	UP
SLC24A4	UP
OR11H2	UP
OR4N2	UP
OR4K2	UP
OR11G2	UP
SNORD126	UP
RPPH1	UP
LOC254028	UP
EDDM3A	UP
OR6S1	UP
RNASE6	UP
EDDM3B	UP
RNASE8	UP
RNASE13	UP
SNORD8	UP
SNORD9	UP
OR10G2	UP
OR10G3	UP
SLC7A7	UP
HOMEZ	UP
MYH7	UP
DHRS4-AS1	UP
LRRC16B	UP
CPNE6	UP
LOC101927045	UP
LOC101927081	UP
LINC00645	UP
LINC01551	UP
DTD2	UP
FOXA1	UP
C14orf28	UP
LOC101927418	UP
SNORD127	UP
RPL10L	UP
FRMD6-AS1	UP
LOC102723604	UP
PTGDR	UP
LOC101927620	UP
RPL13AP3	UP
OTX2	UP
OTX2-AS1	UP
C14orf105	UP
JKAMP	UP
SIX6	UP
SALRNA1	UP
SIX1	UP
LINC00643	UP
ZBTB25	UP
AKAP5	UP
LOC100128233	UP
FUT8-AS1	UP
ZFYVE26	UP
RDH12	UP
ADAM21P1	UP
SYNJ2BP	UP
ADAM20P1	UP
ADAM20	UP
ADAM21	UP
LOC145474	UP
DNAL1	UP
ACOT4	UP
VRTN	UP
ISCA2	UP
FLVCR2	UP
LOC283575	UP
ZDHHC22	UP
NGB	UP
TMED8	UP
SNORA79	UP
LINC01467	UP
LINC01146	UP
LOC101928791	UP
FOXN3-AS2	UP
LINC00642	UP
SNORA11B	UP
TRIP11	UP
ITPK1-AS1	UP
C14orf142	UP
SERPINA13P	UP
TCL1A	UP
TCL1B	UP
TCL6	UP
LINC00618	UP
C14orf177	UP
BCL11B	UP
MIR151B	UP
SNORD114-12	UP
SNORD114-1	UP
SNORD114-21	UP
MIR758	UP
LINC00524	UP
SNORA28	UP
LINC00637	UP
RD3L	UP
TMEM179	UP
LINC00638	UP
ZBTB42	UP
AHNAK2	UP
ELK2AP	UP
KIAA0125	UP
ADAM6	UP
ATP8B4	UP
ADAMTS17	UP
LOC100128714	UP
CASC5	UP
RORA-AS1	UP
MIR548H4	UP
ARNT2	UP
AGBL1	UP
LINC01586	UP
GOLGA6L22	UP
PWRN4	UP
GABRA5	UP
TRPM1	UP
LOC100288637	UP
CHRM5	UP
DPH6-AS1	UP
FSIP1	UP
BUB1B	UP
PLA2G4E	UP
LINC01491	UP
CYP19A1	UP
DMXL2	UP
MYO5A	UP
VPS13C	UP
APH1B	UP
DPP8	UP
IGDCC3	UP
LCTL	UP
LINC01169	UP
KIF23	UP
GLCE	UP
CCDC33	UP
RASGRF1	UP
ANKRD34C-AS1	UP
LINC00927	UP
ST20-AS1	UP
CEMIP	UP
BLM	UP
ASB7	UP
CHEK2P2	UP
GOLGA8CP	UP
LINC01193	UP
OR4N4	UP
OR4N3P	UP
GOLGA6L1	UP
TUBGCP5	UP
GOLGA8IP	UP
GOLGA6L2	UP
MKRN3	UP
PWRN1	UP
NPAP1	UP
SNORD116-1	UP
PWAR5	UP
PWARSN	UP
SNORD116-28	UP
SNORD116-29	UP
SNORD116-8	UP
SNORD116-27	UP
SNORD116-26	UP
SNORD116-25	UP
SNORD116-24	UP
SNORD116-23	UP
SNORD116-22	UP
SNORD116-6	UP
SNORD116-21	UP
SNORD116-20	UP
SNORD116-16	UP
PWAR1	UP
SNORD116-2	UP
SNORD116-15	UP
SNORD116-14	UP
SNORD116-13	UP
SNORD115-32	UP
PWAR4	UP
LINC00929	UP
GOLGA8J	UP
GOLGA8T	UP
LOC283710	UP
GREM1	UP
ARHGAP11A	UP
PGBD4	UP
LOC101928174	UP
ANP32AP1	UP
LOC145845	UP
TMCO5A	UP
C15orf53	UP
C15orf54	UP
PLCB2	UP
PAK6	UP
IVD	UP
RAD51-AS1	UP
VPS18	UP
EXD1	UP
OIP5-AS1	UP
MIR627	UP
EPB42	UP
LCMT2	UP
TGM7	UP
WDR76	UP
C15orf43	UP
CTXN2	UP
NDUFAF4P1	UP
SLC27A2	UP
FLJ10038	UP
DCAF13P3	UP
ONECUT1	UP
PIGBOS1	UP
MIR628	UP
LINC01413	UP
LOC101928694	UP
CCNB2	UP
RORA-AS2	UP
MIR6085	UP
MGC15885	UP
CA12	UP
FAM96A	UP
MTFMT	UP
SCARNA14	UP
SNORD18A	UP
SNORD16	UP
PCAT29	UP
LINC00593	UP
SALRNA3	UP
SALRNA2	UP
THSD4-AS1	UP
THSD4-AS2	UP
SENP8	UP
HEXA-AS1	UP
TBC1D21	UP
CYP1A2	UP
GOLGA6D	UP
TYRO3P	UP
PSTPIP1	UP
LINC00597	UP
LINGO1-AS2	UP
LOC645752	UP
SH2D7	UP
ANKRD34C	UP
LOC101929586	UP
LINC01583	UP
LOC338963	UP
EFTUD1P1	UP
ZSCAN2	UP
NTRK3-AS1	UP
RLBP1	UP
FANCI	UP
LINC00928	UP
WDR93	UP
PLIN1	UP
AP3S2	UP
GDPGP1	UP
GABARAPL3	UP
LINC01585	UP
HDDC3	UP
MIR3175	UP
ASB9P1	UP
SPATA8-AS1	UP
LINC01582	UP
FAM169B	UP
MIR4714	UP
LUNAR1	UP
PCSK6-AS1	UP
OR4F13P	UP
ADCY7	UP
RBFOX1	UP
DNAH3	UP
PRKCB	UP
LINC01566	UP
LINC01572	UP
CNTNAP4	UP
LOC101928446	UP
CCNF	UP
CIITA	UP
ERCC4	UP
ACSM2B	UP
GPR139	UP
ACSM5	UP
OTOA	UP
SMG1P3	UP
VWA3A	UP
ERN2	UP
SLC5A11	UP
GTF3C1	UP
ITGAM	UP
MYLK3	UP
LONP2	UP
CNEP1R1	UP
C16orf78	UP
CES5A	UP
LOC101927580	UP
LINC00922	UP
CMTM4	UP
DPEP2	UP
LOC102724084	UP
LINC00917	UP
JPH3	UP
CA5A	UP
POLR3K	UP
PDIA2	UP
GNG13	UP
PRR25	UP
LMF1-AS1	UP
C1QTNF8	UP
SSTR5-AS1	UP
EME2	UP
HN1L	UP
FAHD1	UP
SNORA78	UP
RPL3L	UP
SNORD60	UP
PGP	UP
DNASE1L2	UP
MIR3677	UP
ABCA17P	UP
TBC1D24	UP
ERVK13-1	UP
PAQR4	UP
OR1F1	UP
OR1F2P	UP
LINC00921	UP
OR2C1	UP
TIGD7	UP
ZNF75A	UP
ZSCAN32	UP
ZNF174	UP
MTRNR2L4	UP
NLRC3	UP
SLX4	UP
LOC102724927	UP
NUDT16L1	UP
C16orf71	UP
NAGPA	UP
NAGPA-AS1	UP
ALG1	UP
LINC01570	UP
TMEM114	UP
PRM2	UP
PRM3	UP
TNP2	UP
RMI2	UP
TNFRSF17	UP
LOC101927348	UP
LOC105447648	UP
FOPNL	UP
ITPRIPL2	UP
COQ7	UP
LOC102723385	UP
CLEC19A	UP
KNOP1	UP
PDILT	UP
ACSM2A	UP
ERI2	UP
LOC101927814	UP
IGSF6	UP
PDZD9	UP
EARS2	UP
PALB2	UP
CACNG3	UP
LINC01567	UP
LCMT1-AS2	UP
ZKSCAN2	UP
IL21R	UP
IL21R-AS1	UP
IL27	UP
APOBR	UP
CD19	UP
ATP2A1	UP
SPN	UP
ZG16	UP
C16orf54	UP
C16orf92	UP
MIR4518	UP
ITGAL	UP
SEPHS2	UP
ZNF785	UP
ZNF747	UP
SNORA30	UP
ORAI3	UP
ITGAX	UP
ITGAD	UP
ENPP7P13	UP
LINC00273	UP
TP53TG3HP	UP
SHCBP1	UP
LOC100507534	UP
LOC101927132	UP
HEATR3	UP
SNX20	UP
LOC101927272	UP
RPGRIP1L	UP
CES1P2	UP
DKFZP434H168	UP
MT1B	UP
SLC12A3	UP
ADGRG5	UP
LOC388282	UP
SNORA76A	UP
SLC38A7	UP
APOOP5	UP
LOC101927650	UP
CKLF	UP
CCDC79	UP
CA7	UP
RLTPR	UP
DPEP3	UP
COG8	UP
EXOSC6	UP
SNORD111	UP
SNORD111B	UP
VAC14-AS1	UP
CMTR2	UP
SNORA70D	UP
SNORD71	UP
HPR	UP
PMFBP1	UP
HCCAT5	UP
LINC01568	UP
LINC01227	UP
BCO1	UP
MIR3182	UP
MLYCD	UP
SLC38A8	UP
HSDL1	UP
FAM92B	UP
LOC400548	UP
LINC00311	UP
MIR6774	UP
FENDRR	UP
LOC440390	UP
LOC101928708	UP
LOC101928682	UP
LOC101928737	UP
LOC102724467	UP
LOC400558	UP
RABEP1	UP
DNAH9	UP
LOC101927239	UP
LOC101927018	UP
ACACA	UP
MBTD1	UP
MMD	UP
MARCH10	UP
DNAH17	UP
P2RX1	UP
KRT18P55	UP
TEFM	UP
RAB11FIP4	UP
OMG	UP
TADA2A	UP
IKZF3	UP
PYY	UP
SLC4A1	UP
NSF	UP
EFCAB13	UP
LOC101927166	UP
LOC102724596	UP
CA10	UP
LOC440446	UP
PPM1E	UP
TRIM37	UP
LINC01476	UP
APPBP2	UP
KCNH6	UP
APOH	UP
CACNG5	UP
SLC39A11	UP
FADS6	UP
RNF213	UP
LOC100294362	UP
TBC1D16	UP
TUSC5	UP
LOC101927839	UP
SNORD91B	UP
OR1D5	UP
OR3A4P	UP
OR3A1	UP
OR3A3	UP
P2RX5	UP
GSG2	UP
ATP2A3	UP
TM4SF5	UP
ZNF594	UP
ZFP3	UP
SCIMP	UP
AIPL1	UP
TEKT1	UP
ASGR2	UP
CLEC10A	UP
SNORA48	UP
SNORA67	UP
SNORD10	UP
SCARNA21	UP
GUCY2D	UP
TMEM107	UP
CCDC42	UP
SPDYE4	UP
LOC101928266	UP
CFAP52	UP
DHRS7C	UP
GSG1L2	UP
MYH8	UP
PIRT	UP
ZNF18	UP
LOC100128006	UP
CDRT4	UP
LOC101928567	UP
SNORD65	UP
ZNF287	UP
KRT16P2	UP
RAI1-AS1	UP
SMCR2	UP
MIEF2	UP
KRT17P5	UP
TBC1D28	UP
FBXW10	UP
EPN2-AS1	UP
EPN2-IT1	UP
SLC47A1	UP
SLC47A2	UP
AKAP10	UP
CCDC144CP	UP
CDRT15L2	UP
LOC100287072	UP
CCDC144NL	UP
CCDC144NL-AS1	UP
KCNJ18	UP
FLJ36000	UP
MTRNR2L1	UP
PPY2P	UP
VTN	UP
SEBOX	UP
SLC46A1	UP
FOXN1	UP
SGK494	UP
KIAA0100	UP
SEZ6	UP
PIPOX	UP
ABHD15	UP
TMIGD1	UP
SH3GL1P2	UP
TBC1D29	UP
ATAD5	UP
DPRXP4	UP
ADAP2	UP
EVI2B	UP
EVI2A	UP
C17orf75	UP
SPACA3	UP
CCL11	UP
CCL1	UP
C17orf102	UP
LIG3	UP
SLFN14	UP
HEATR9	UP
LYZL6	UP
LRRC37A8P	UP
CCL18	UP
MRM1	UP
LHX1	UP
MIR2909	UP
C17orf78	UP
HNF1B	UP
C17orf98	UP
SNORA21	UP
GSDMA	UP
ZPBP2	UP
LRRC3C	UP
KRT24	UP
KRT25	UP
KRT27	UP
KRT28	UP
KRTAP2-4	UP
KRT34	UP
KRT37	UP
KRT38	UP
KRT35	UP
P3H4	UP
KLHL11	UP
DHX58	UP
KCNH4	UP
FAM134C	UP
MIR548AT	UP
G6PC	UP
BRCA1	UP
LINC00910	UP
FAM215A	UP
PPY	UP
NAGS	UP
ASB16	UP
LINC01180	UP
C17orf104	UP
CCDC103	UP
SPATA32	UP
SPPL2C	UP
WNT9B	UP
PNPO	UP
PRR15L	UP
THRA1/BTR	UP
TTLL6	UP
HOXB13	UP
GIP	UP
IGF2BP1	UP
GNGT2	UP
B4GALNT2	UP
PHOSPHO1	UP
ZNF652	UP
LOC101927207	UP
TAC4	UP
FLJ45513	UP
TMEM92	UP
LOC101927230	UP
XYLT2	UP
EME1	UP
MYCBPAP	UP
MIR8059	UP
PCTP	UP
LOC101927557	UP
LOC101927539	UP
CCDC182	UP
MRPS23	UP
LOC101927666	UP
LPO	UP
EPX	UP
MSX2P1	UP
OR4D2	UP
MIR142	UP
MTMR4	UP
RAD51C	UP
SKA2	UP
GDPD1	UP
SMG8	UP
CLTC	UP
LOC653653	UP
HEATR6	UP
SCARNA20	UP
C17orf64	UP
C17orf82	UP
TBX4	UP
INTS2	UP
TBC1D3P2	UP
EFCAB3	UP
METTL2A	UP
TACO1	UP
CSHL1	UP
GH2	UP
SNORD104	UP
SNORA76C	UP
SNHG25	UP
MILR1	UP
LOC100507002	UP
CRAT40	UP
PRKCA-AS1	UP
CACNG1	UP
SNORA38B	UP
C17orf58	UP
SLC16A6	UP
MIR635	UP
ABCA9-AS1	UP
PRO1804	UP
CASC17	UP
LINC00511	UP
C17orf80	UP
LOC100134391	UP
LINC00469	UP
LOC400620	UP
GPR142	UP
CD300LB	UP
CD300C	UP
CD300LD	UP
RAB37	UP
CD300LF	UP
OTOP2	UP
OTOP3	UP
USH1G	UP
SMIM5	UP
SMIM6	UP
ACOX1	UP
ZACN	UP
LOC101928514	UP
MGAT5B	UP
SCARNA16	UP
MIR4316	UP
LOC100132174	UP
FLJ45079	UP
TMC8	UP
TMEM235	UP
CANT1	UP
ENPP7	UP
HP09025	UP
CBX2	UP
LOC101928766	UP
LOC101928855	UP
BAIAP2-AS1	UP
OXLD1	UP
MAFG-AS1	UP
C17orf62	UP
DCC	UP
LINC01478	UP
GREB1L	UP
LINC00907	UP
SLC14A2	UP
LINC00470	UP
MIR3976HG	UP
RAB31	UP
CEP192	UP
MC2R	UP
ANKRD30B	UP
ESCO1	UP
TTC39C	UP
PSMA8	UP
DSG4	UP
DSG1-AS1	UP
RIT2	UP
EPG5	UP
ST8SIA5	UP
KATNAL2	UP
ELAC1	UP
LOC100287225	UP
LOC102724651	UP
RAB27B	UP
VPS4B	UP
CDH7	UP
ROCK1P1	UP
MIR8078	UP
LOC102723376	UP
NDC80	UP
LOC727896	UP
DLGAP1-AS4	UP
C18orf42	UP
ZBTB14	UP
LINC01254	UP
LOC101927410	UP
C18orf61	UP
CEP76	UP
LDLRAD4-AS1	UP
MIR4526	UP
ZNF519	UP
ANKRD20A5P	UP
CXADRP3	UP
LINC01443	UP
MIR320C1	UP
MIR133A1HG	UP
TTC39C-AS1	UP
WBP11P1	UP
ZNF397	UP
ZNF396	UP
ZNF24	UP
SLC14A2-AS1	UP
HAUS1	UP
SKOR2	UP
SCARNA17	UP
MIR4320	UP
SKA1	UP
MRO	UP
SNORA37	UP
POLI	UP
DYNAP	UP
LOC101927229	UP
LINC01539	UP
BOD1L2	UP
ST8SIA3	UP
ONECUT2	UP
FECH	UP
RAX	UP
MC4R	UP
LINC01544	UP
SERPINB11	UP
SERPINB10	UP
CD226	UP
LOC101060542	UP
LOC101927606	UP
LINC00909	UP
LOC339298	UP
LOC400661	UP
LINC01029	UP
ZNF559-ZNF177	UP
ZNF709	UP
ZNF43	UP
DUXA	UP
KDM4B	UP
ZNF557	UP
VAV1	UP
CCL25	UP
ARHGEF18	UP
ZNF490	UP
SLC1A6	UP
ZNF101	UP
ZNF626	UP
ZNF431	UP
ZNF708	UP
ZNF99	UP
ZNF675	UP
LINC01224	UP
LOC100420587	UP
LOC284395	UP
LINC00904	UP
ZNF599	UP
ATP4A	UP
ZFP14	UP
ZNF566	UP
ZNF345	UP
ZNF568	UP
ZNF527	UP
ZFP30	UP
PAPL	UP
MEGF8	UP
CEACAM21	UP
PSG11	UP
TEX101	UP
ZNF45	UP
ZNF223	UP
SIGLEC11	UP
KLK9	UP
ZNF468	UP
ZNF611	UP
ZNF480	UP
ZNF701	UP
ZNF525	UP
LILRB4	UP
NLRP7	UP
KIR3DX1	UP
NLRP4	UP
TMEM150B	UP
ZNF460	UP
SLC39A3	UP
S1PR4	UP
ZFR2	UP
CREB3L3	UP
TMIGD2	UP
SHD	UP
MIR7-3HG	UP
MIR7-3	UP
UHRF1	UP
ARRDC5	UP
CAPS	UP
VMAC	UP
LOC100128568	UP
ACER1	UP
ADGRE1	UP
FLJ25758	UP
ADGRE4P	UP
CLEC4GP1	UP
CD209	UP
MCEMP1	UP
RETN	UP
MYO1F	UP
OR2Z1	UP
OR7G2	UP
OR1M1	UP
OR7G3	UP
OR7E24	UP
OR7D4	UP
SNORD105	UP
SNORD105B	UP
RDH8	UP
C3P1	UP
MIR4748	UP
C19orf38	UP
C19orf80	UP
SWSAP1	UP
TSPAN16	UP
RAB3D	UP
ZNF627	UP
ZNF491	UP
ZNF441	UP
ZNF69	UP
ZNF439	UP
ZNF763	UP
ZNF625	UP
ZNF788	UP
ZNF443	UP
ZNF564	UP
RTBDN	UP
DNASE2	UP
ASF1B	UP
ADGRE3	UP
CASP14	UP
CCDC105	UP
OR1I1	UP
RASAL3	UP
CYP4F3	UP
OR10H2	UP
CYP4F24P	UP
OR10H5	UP
LINC00905	UP
LINC00661	UP
CALR3	UP
NR2F6	UP
UNC13A	UP
SNORA68	UP
PGPEP1	UP
LRRC25	UP
COMP	UP
MIR640	UP
ZNF253	UP
ZNF682	UP
ZNF90	UP
ZNF486	UP
ZNF737	UP
ZNF714	UP
ZNF493	UP
ZNF738	UP
ZNF429	UP
LOC641367	UP
ZNF257	UP
ZNF729	UP
ZNF98	UP
LINC01233	UP
GOLGA2P9	UP
ZNF730	UP
IPO5P1	UP
ZNF724P	UP
ZNF91	UP
ZNF681	UP
ZNF726	UP
HAVCR1P1	UP
LINC00906	UP
THEG5	UP
LOC101927411	UP
LINC01533	UP
LOC400684	UP
FAAP24	UP
SLC7A10	UP
ZNF302	UP
LOC400685	UP
ZNF30	UP
HPN-AS1	UP
FAM187B	UP
MIR5196	UP
FFAR2	UP
KRTDAP	UP
GAPDHS	UP
UPK1A-AS1	UP
LOC102723617	UP
LINC01529	UP
TYROBP	UP
ZFP82	UP
ZNF382	UP
ZNF790	UP
ZNF383	UP
ZNF585B	UP
ZNF570	UP
ZNF569	UP
ZNF571	UP
ZNF571-AS1	UP
ZNF573	UP
ZNF607	UP
WDR87	UP
RASGRP4	UP
MAP4K1	UP
IFNL3	UP
IFNL2	UP
EID2B	UP
LGALS13	UP
LGALS16	UP
LGALS17A	UP
LGALS14	UP
CLC	UP
LOC100129935	UP
LEUTX	UP
ZNF780A	UP
ZNF546	UP
